0,100
6.336928754,98.06360238
10.63014476,98.46565887
10.2398524,97.60193436
12.19131422,97.06780324
11.41072949,95.93666716
12.97189895,95.25849958
14.53306841,98.34327236
15.31365314,97.64434455
16.87482259,96.70914552
19.99716151,97.39878066
20.38745387,96.09315977
22.07872079,96.65905734
24.99290378,95.55764464
26.24183934,96.4956117
29.75447062,95.57118822
29.36417826,94.72802622
29.36417826,96.24965238
34.04768663,95.42833805
34.04768663,94.68808749
34.04768663,94.03008699
38.731195,94.77152385
38.731195,94.03127329
38.731195,93.41439782
43.41470338,94.19695971
43.41470338,93.45670915
43.41470338,92.75758361
48.09821175,93.54014551
48.09821175,92.79989494
48.09821175,92.18301947
52.78172012,92.88333131
52.78172012,92.14308074
52.78172012,91.48508024
57.4652285,92.30876717
57.4652285,91.5685166
57.4652285,90.86939107
62.14873687,91.5697029
62.14873687,90.82945234
62.14873687,90.13032681
66.83224525,91.07738883
66.83224525,90.33713826
66.83224525,89.63801273
71.51575362,90.33832456
71.51575362,89.598074
71.51575362,88.98119853
76.19926199,89.76376042
76.19926199,89.02350986
76.19926199,88.32438433
80.88277037,89.10694622
80.88277037,88.36669566
80.492478,87.56465869
85.56627874,88.45013202
85.56627874,87.70988145
85.56627874,87.05188095
88.68861766,88.12192263
90.24978711,87.29981744
90.24978711,86.55956688
94.93329549,87.05425355
94.54300312,86.21109155
96.88475731,85.53312168
98.83621913,86.52061673
101.1779733,85.57533416
101.1779733,84.87620862
105.8614817,85.00077002
105.8614817,84.38389455
110.5449901,84.67295606
110.5449901,83.97383053
113.667329,82.98762065
114.4479137,84.42719446
115.2284984,83.81051671
118.7411297,83.00946832
118.3508374,82.28968141
119.9120068,83.56495282
122.6440534,82.57864407
123.0343457,83.44236859
124.9858076,82.11658062
129.2790236,82.29244944
129.2790236,81.55219888
130.840193,80.60671859
133.9625319,81.47113512
133.9625319,80.11400908
135.9139938,80.79306639
138.9582742,80.09059945
140.2072098,80.97921647
143.6417826,79.84503556
144.8907181,80.4869024
146.4518876,78.6119964
148.0130571,79.41844245
148.4033494,77.92775892
152.6965654,78.59712812
152.3062731,77.77452864
157.3800738,78.14593908
157.3800738,77.6524387
160.5024127,78.27010504
162.0635822,77.36574978
165.5762135,75.98895096
165.1859211,75.22803902
166.7470905,77.03793583
169.8694295,76.05172594
169.8694295,75.31147538
169.0888447,74.87946483
174.5529378,75.64166193
172.9917684,74.94214096
179.2364462,75.19047288
183.1393699,74.75964864
183.9199546,73.58778296
184.2321885,72.65021133
188.603463,73.58896926
188.603463,72.60196851
