279.3722722,114.8381074
279.3706558,113.330977
279.3690394,111.8238467
279.367423,110.3167163
279.3658066,108.809586
279.3641902,107.3024556
279.3625738,105.7953252
279.4662029,103.9536542
279.3594757,102.9066587
279.603956,101.1073553
279.5667788,99.26518132
279.5651624,97.75805096
279.6694202,96.50248615
280.21711,114.8411247
280.2154936,113.3339943
280.2138772,111.826864
280.2122608,110.3197336
280.2106444,108.8126032
280.209028,107.3054729
280.3128367,105.6312607
280.3113101,104.2078599
280.3032281,96.67220804
280.5212624,103.0364017
280.3084365,101.528517
280.5161438,98.26382219
280.7816373,99.64630125
280.94651,105.6753884
280.7338189,104.293098
281.0072597,96.67472244
281.2591485,101.7830998
281.2575321,100.2759695
281.3611612,98.43429839
281.3696024,106.3048681
281.46497,96.76008626
281.4633536,95.2529559
281.790405,104.7992463
281.7888784,103.3758454
281.7074298,93.07686986
281.5654561,91.98788394
281.9859892,90.23107383
281.8791722,89.1003489
281.9983816,101.7857399
281.9967652,100.2786096
282.1008883,98.89745057
282.2365311,87.51914436
282.3103466,97.26548033
282.4143349,95.75872713
282.4559572,85.33459737
282.4078694,89.73020568
282.5067391,83.450873
282.6108172,82.02784926
282.6094702,80.77190729
282.8351375,94.2531054
282.8333415,92.57851611
282.8319945,91.32257414
283.1905656,97.43608226
283.1532987,95.51017885
283.1824836,89.90043045
283.1098355,87.80694239
283.2959459,80.81622356
283.2570176,93.75223726
283.2554012,92.24510689
283.7498846,110.2067743
283.5901305,108.9502665
283.4827746,107.3171648
283.4811582,105.8100345
283.4795418,104.3029041
283.4779254,102.7957737
283.476309,101.2886434
283.4741538,99.27913623
283.7135964,86.21824495
283.6691993,84.20858694
283.6675829,82.70145657
283.8047074,112.0908758
283.7715712,81.19470337
284.1591702,97.96284871
283.9989447,96.26676131
283.9973283,94.75963095
283.9957119,93.25250059
283.9940955,91.74537022
283.9924791,90.23823986
283.9908627,88.7311095
284.2319755,116.6137755
284.0943122,86.72197951
284.4466872,119.879979
284.4452055,118.4984428
284.5397648,108.2000958
284.4318702,106.0646173
284.4302538,104.5574869
284.4286374,103.0503566
284.427021,101.5432262
284.4254046,100.0360959
284.6599172,121.7646462
284.8110505,114.9831253
284.7563174,113.1827533
284.7547908,111.7593524
284.6476595,110.3355743
284.5296623,98.78053105
285.1829569,117.1195467
285.1853815,119.3802423
285.4337681,114.6588057
285.389407,112.6826394
285.2827695,111.7193734
285.610674,122.0610938
285.6051064,116.869867
285.7038415,110.4649401
285.8120055,112.851607
286.0606077,108.3311211
286.0162106,106.3214631
286.0145942,104.8143327
286.0129778,103.3072024
286.0113614,101.800072
286.009745,100.2929416
286.0081286,98.78581128
286.0307582,119.8856363
286.0291418,118.378506
286.2888432,97.9495224
286.2387348,116.8721299
286.3421843,114.863
286.2357714,114.1090576
286.4456339,112.85387
286.5140614,111.0120732
286.6471449,103.8118421
286.4337803,101.8015806
286.4321639,100.2944503
286.5961745,95.6731873
286.7592153,109.8407407
286.7575989,108.3336104
286.7559825,106.82648
286.7543661,105.3193496
286.6412181,98.28569745
287.2775405,100.7998443
287.0649841,99.54314806
287.1669519,96.15248191
287.4923869,104.191642
287.2791569,102.3069747
287.696547,97.61963333
287.9185325,107.6679234
287.9171855,106.4119814
287.9096872,99.42057114
288.3347552,101.892099
288.2277137,100.5520504
288.119415,98.0397893
288.5507241,106.3305149
288.4439071,105.19979
288.7591722,103.7565882
288.7565455,101.3075014
288.965959,99.6336664
289.0776701,105.3276471
289.2517024,103.4862275
289.6442718,101.9135217
289.3899045,101.0585759
289.8107968,99.63668368
290.1766418,112.5322784
290.1393748,110.606375
290.1377584,109.0992447
290.136142,107.5921143
290.0294597,106.5869836
290.5076444,119.1983004
290.4632832,117.2221342
290.4616668,115.7150038
290.4604096,114.5427913
290.4448742,100.057594
290.733132,122.6654923
290.5733779,121.4089846
290.6617411,105.3333045
290.6601247,103.8261742
290.6585083,102.3190438
290.8951311,126.0152366
290.7878202,124.4239996
290.9737061,100.8130449
290.8667543,99.55672581
291.1978467,112.8708422
291.1962303,111.3637118
291.1946139,109.8565814
291.2984227,108.1823693
291.2968063,106.6752389
291.2951899,105.1681086
291.2935735,103.6609782
291.2920469,102.2375773
291.317999,126.4353926
291.5211265,118.9004951
291.5195101,117.3933647
291.5178937,115.8862344
291.5162773,114.379104
291.7388016,124.9297708
291.7371852,123.4226405
291.7355688,121.9155101
291.7340422,120.4921092
291.5014603,100.5637423
291.9900169,112.999265
291.9352838,111.198893
291.9334429,109.482439
292.1546202,118.7771638
292.1525997,116.8932509
292.1509833,115.3861205
292.1493669,113.8789902
292.1256597,91.77441153
292.1574489,121.414642
292.3966759,108.1528
292.1412849,106.3433384
292.2452732,104.8365852
292.349082,103.162373
292.3474656,101.6552427
292.3458492,100.1481123
292.3016317,98.30591322
292.4640259,111.8706145
292.4624095,110.3634841
292.5744798,116.3923827
292.5728634,114.8852524
292.571247,113.378122
292.7651475,97.24002205
292.5521196,95.54374607
